,SC-0-px,SC-0-py,SC-0-pz,SC-0-vx,SC-0-vy,SC-0-vz,SC-1-px,SC-1-py,SC-1-pz,SC-1-vx,SC-1-vy,SC-1-vz,SC-2-px,SC-2-py,SC-2-pz,SC-2-vx,SC-2-vy,SC-2-vz,SC-3-px,SC-3-py,SC-3-pz,SC-3-vx,SC-3-vy,SC-3-vz,SC-4-px,SC-4-py,SC-4-pz,SC-4-vx,SC-4-vy,SC-4-vz,SC-5-px,SC-5-py,SC-5-pz,SC-5-vx,SC-5-vy,SC-5-vz,SC-6-px,SC-6-py,SC-6-pz,SC-6-vx,SC-6-vy,SC-6-vz,SC-7-px,SC-7-py,SC-7-pz,SC-7-vx,SC-7-vy,SC-7-vz,SC-8-px,SC-8-py,SC-8-pz,SC-8-vx,SC-8-vy,SC-8-vz,SC-9-px,SC-9-py,SC-9-pz,SC-9-vx,SC-9-vy,SC-9-vz
443.0,-298.6797,-96.99829,469.2412,-5.433758,0.6277415,0.02797535,-626.3549,859.0933,535.0212,-4.616678,1.352391,0.5807769,-1523.75,1706.8270000000002,-183.4675,-4.745639,3.3377980000000003,-0.8132022,-968.3316,758.1941,-12.23584,-6.186491,2.107748,-0.05465282,-1442.741,1416.3370000000002,221.1833,-5.015813,3.1586540000000003,-0.3337321,-1636.4560000000001,416.1012,38.999320000000004,-4.338781,3.591143,0.00880875,-944.0135,923.9721,-303.4707,-4.5151580000000004,2.055932,0.3695406,-1850.5,359.8415,572.9082,-4.471258,4.065183,0.1146722,-1622.396,1672.604,499.8837,-5.071521,3.555906,0.2424355,-727.5306,-733.2518,-233.8026,-4.799987000000001,1.580093,1.072062
444.0,-304.1193,-96.36456,469.2689,-5.445442,0.6396419,0.02731138,-630.9772,860.4509,535.6016,-4.627962999999999,1.362482,0.580032,-1528.5,1710.171,-184.2808,-4.755831,3.348172,-0.8130644,-974.5236,760.3089,-12.29054,-6.197362,2.121314,-0.05472532,-1447.7620000000002,1419.5020000000002,220.8493,-5.026104,3.169626,-0.3340916,-1640.8,419.6979,39.008070000000004,-4.34883,3.6006160000000005,0.008673227,-948.5341,926.0333,-303.101,-4.526055,2.065798,0.36982600000000004,-1854.976,363.9127,573.0225,-4.481046,4.074949,0.11388030000000002,-1627.4720000000002,1676.1670000000001,500.1259,-5.081593,3.5670019999999996,0.2417334,-732.3361,-731.6663,-232.7303,-4.811143,1.59059,1.072262
445.0,-309.5706,-95.71891,469.2958,-5.4571190000000005,0.6515681,0.02664727,-635.6108,861.8186,536.1814,-4.639241999999999,1.372598,0.5792863,-1533.261,1713.525,-185.094,-4.766017,3.358568,-0.8129255999999999,-980.7263,762.4373,-12.345310000000001,-6.208225,2.134903,-0.05479788,-1452.793,1422.6779999999999,220.5149,-5.036388,3.180621,-0.3344508,-1645.154,423.3041,39.01667,-4.358874,3.610111,0.008537576,-953.0656,928.1043,-302.731,-4.5369459999999995,2.075687,0.3701109,-1859.4620000000002,367.9937,573.1361,-4.490828,4.084736,0.11308800000000001,-1632.559,1679.74,500.3673,-5.091659,3.578119,0.24103089999999996,-737.1528,-730.0703,-231.6578,-4.822294,1.601111,1.07246
446.0,-315.0335,-95.06132,469.3221,-5.46879,0.66352,0.02598301,-640.2557,863.1964,536.7603,-4.650515,1.382738,0.5785397,-1538.0320000000002,1716.889,-185.907,-4.776196,3.368987,-0.8127859000000001,-986.94,764.5793,-12.40015,-6.219081,2.148516,-0.05487048,-1457.835,1425.864,220.1802,-5.046666,3.191638,-0.33480970000000004,-1649.5179999999998,426.9199,39.02515,-4.368912,3.619629,0.008401799,-957.608,930.1852,-302.3607,-4.547832,2.0856,0.37039520000000004,-1863.9579999999999,372.0844,573.2488,-4.500604,4.094545,0.11229560000000001,-1637.656,1683.3239999999998,500.608,-5.101718,3.5892589999999998,0.240328,-741.9807,-728.4637,-230.5852,-4.833438,1.611656,1.072657
447.0,-320.5082,-94.39177,469.3478,-5.480453,0.6754977,0.02531859,-644.9118,864.5844,537.3385,-4.661782,1.3929040000000001,0.5777924,-1542.8139999999999,1720.264,-186.7199,-4.78637,3.379428,-0.8126454000000001,-993.1645,766.735,-12.455060000000001,-6.229928,2.162153,-0.05494313,-1462.886,1429.0620000000001,219.8452,-5.0569370000000005,3.2026790000000003,-0.33516840000000003,-1653.892,430.5451,39.03348,-4.378944000000001,3.629168,0.008265895,-962.1613,932.2761,-301.9901,-4.558712,2.0955369999999998,0.37067890000000003,-1868.463,376.185,573.3607,-4.510375,4.104375,0.1115029,-1642.763,1686.92,500.8481,-5.111771,3.600421,0.23962470000000002,-746.8197,-726.8466,-229.5123,-4.844576,1.622226,1.072853
448.0,-325.9945,-93.71021999999999,469.3728,-5.492108999999999,0.687501,0.02465403,-649.5793,865.9825,537.916,-4.673043,1.403094,0.5770441999999999,-1547.605,1723.65,-187.5327,-4.796538,3.3898919999999997,-0.812504,-999.3999,768.9043,-12.51005,-6.240768,2.175814,-0.05501583,-1467.9489999999998,1432.271,219.5098,-5.067203,3.213742,-0.3355267,-1658.275,434.18,39.04168,-4.388971,3.638729,0.008129866,-966.7254,934.3769,-301.6192,-4.569586,2.105499,0.37096209999999996,-1872.9779999999998,380.2955,573.4719,-4.5201400000000005,4.114227,0.1107099,-1647.879,1690.527,501.0874,-5.121818,3.6116050000000004,0.2389209,-751.6699,-725.2189,-228.4392,-4.855708,1.6328209999999999,1.0730469999999999
449.0,-331.4924,-93.01666,469.3971,-5.503759,0.69953,0.02398932,-654.2579,867.3909,538.4927,-4.684299,1.413309,0.5762951,-1552.4070000000002,1727.045,-188.3453,-4.8067,3.400378,-0.8123617,-1005.6460000000001,771.0872,-12.56511,-6.2516,2.189499,-0.05508858,-1473.021,1435.491,219.174,-5.077462000000001,3.224827,-0.33588470000000004,-1662.6689999999999,437.8243,39.04974,-4.398993,3.648313,0.007993714,-971.3004,936.4877,-301.248,-4.5804540000000005,2.115484,0.37124470000000004,-1877.503,384.4158,573.5822,-4.5298989999999995,4.1241010000000005,0.10991669999999999,-1653.006,1694.145,501.326,-5.131858,3.622811,0.23821679999999998,-756.5311,-723.5806,-227.366,-4.866834,1.6434400000000002,1.07324
450.0,-337.002,-92.31105,469.4208,-5.515402,0.7115848000000001,0.02332447,-658.9479,868.8095,539.0687,-4.6955480000000005,1.423549,0.5755453,-1557.219,1730.4520000000002,-189.1578,-4.816855,3.410886,-0.8122185000000001,-1011.903,773.2839,-12.62025,-6.262425,2.203208,-0.05516137,-1478.1029999999998,1438.7220000000002,218.8378,-5.087714,3.235935,-0.33624240000000005,-1667.0729999999999,441.4783,39.05767,-4.409008,3.657918,0.007857439,-975.8863,938.6085,-300.8766,-4.591316,2.125493,0.37152670000000004,-1882.0379999999998,388.546,573.6917,-4.5396529999999995,4.133995,0.1091232,-1658.1429999999998,1697.775,501.5639,-5.141891,3.634039,0.23751220000000003,-761.4035,-721.9317,-226.2925,-4.877954,1.654084,1.073431
451.0,-342.5232,-91.59338000000001,469.4438,-5.527038,0.7236651,0.02265948,-663.649,870.2383,539.6439,-4.706792,1.433813,0.5747946,-1562.04,1733.869,-189.9701,-4.827005000000001,3.421417,-0.8120745,-1018.171,775.4943,-12.67545,-6.2732410000000005,2.21694,-0.0552342,-1483.1960000000001,1441.964,218.5014,-5.09796,3.247066,-0.3365999,-1671.487,445.142,39.065459999999995,-4.4190190000000005,3.6675459999999998,0.007721043,-980.4831,940.7393,-300.5049,-4.6021730000000005,2.135526,0.3718081,-1886.5829999999999,392.6861,573.8005,-4.5494,4.143912,0.10832950000000001,-1663.29,1701.415,501.8012,-5.151918,3.645289,0.2368073,-766.287,-720.2721,-225.2189,-4.889067,1.664752,1.073621
452.0,-348.056,-90.86361,469.4661,-5.538666,0.7357710999999999,0.02199434,-668.3614,871.6774,540.2184,-4.718030000000001,1.4441030000000001,0.5740430999999999,-1566.8729999999998,1737.296,-190.7823,-4.837148,3.431971,-0.8119295,-1024.45,777.7184,-12.73073,-6.28405,2.230696,-0.05530708,-1488.299,1445.2179999999998,218.1645,-5.1082,3.258219,-0.336957,-1675.912,448.8152,39.07312,-4.429023,3.677196,0.007584525999999999,-985.0907,942.8802,-300.1329,-4.613024,2.1455830000000002,0.372089,-1891.1370000000002,396.8361,573.9085,-4.559142,4.153849,0.1075355,-1668.4470000000001,1705.067,502.0377,-5.161939,3.656562,0.23610189999999998,-771.1817,-718.6018,-224.145,-4.900175,1.675445,1.073809
453.0,-353.6005,-90.12172,469.4878,-5.550288,0.7479028,0.02132907,-673.0851,873.1269,540.7921,-4.729261,1.454417,0.5732908,-1571.715,1740.734,-191.5943,-4.847286,3.442546,-0.8117837,-1030.739,779.9564,-12.78608,-6.294851,2.244477,-0.05538,-1493.4129999999998,1448.4820000000002,217.8273,-5.1184330000000005,3.2693950000000003,-0.3373138,-1680.346,452.4982,39.08064,-4.4390220000000005,3.686867,0.00744789,-989.7091,945.0311,-299.7606,-4.623869,2.155664,0.3723694,-1895.701,400.9961,574.0156,-4.568878,4.163809,0.1067413,-1673.614,1708.73,502.2735,-5.171953,3.6678559999999996,0.2353962,-776.0874,-716.9208,-223.071,-4.911276,1.686162,1.073996
454.0,-359.1566,-89.36769,469.5088,-5.561903,0.7600600000000001,0.02066366,-677.82,874.5866,541.3651,-4.740487,1.464756,0.5725376999999999,-1576.567,1744.183,-192.4062,-4.857417,3.4531440000000004,-0.8116369000000001,-1037.039,782.2081,-12.841510000000001,-6.305644,2.258281,-0.05545296,-1498.536,1451.7579999999998,217.4897,-5.12866,3.2805940000000002,-0.3376703,-1684.79,456.1908,39.08802,-4.449016,3.696561,0.007311136,-994.3384,947.1922,-299.388,-4.634708,2.165769,0.3726491,-1900.275,405.1661,574.122,-4.578608999999999,4.173789,0.10594680000000001,-1678.7910000000002,1712.404,502.5086,-5.18196,3.6791730000000005,0.23469,-781.0042,-715.2291,-221.9968,-4.922371,1.6969029999999998,1.074182
455.0,-364.7243,-88.60148000000001,469.5291,-5.573511,0.7722429,0.01999812,-682.5661,876.0567,541.9373,-4.751707,1.47512,0.5717838000000001,-1581.43,1747.642,-193.218,-4.867542,3.463764,-0.8114893,-1043.35,784.4736,-12.897,-6.316429,2.272109,-0.05552596,-1503.67,1455.045,217.1518,-5.13888,3.291815,-0.3380265,-1689.244,459.8931,39.095259999999996,-4.459004,3.7062769999999996,0.007174265,-998.9785,949.3633,-299.0152,-4.645541000000001,2.175897,0.3729283,-1904.858,409.3461,574.2276,-4.588334,4.1837919999999995,0.1051521,-1683.9779999999998,1716.09,502.743,-5.191962,3.690511,0.23398339999999998,-785.9321,-713.5266,-220.9224,-4.93346,1.7076689999999999,1.074366
456.0,-370.3036,-87.82308,469.5487,-5.5851120000000005,0.7844514,0.01933244,-687.3234,877.5372,542.5088,-4.762919999999999,1.485508,0.5710291000000001,-1586.3020000000001,1751.112,-194.0296,-4.877661,3.474407,-0.8113408000000001,-1049.672,786.753,-12.952580000000001,-6.327205999999999,2.2859599999999998,-0.055599,-1508.8139999999999,1458.3429999999998,216.8135,-5.149094,3.303058,-0.3383824,-1693.7079999999999,463.6051,39.10237,-4.468986,3.716015,0.0070372790000000005,-1003.6289999999999,951.5446,-298.6421,-4.656368,2.18605,0.373207,-1909.451,413.5361,574.3324,-4.598052,4.193815,0.10435719999999998,-1689.175,1719.787,502.9767,-5.201956,3.7018720000000003,0.2332765,-790.8711,-711.8133,-219.8478,-4.944543,1.7184599999999999,1.074549
457.0,-375.8945,-87.03245,469.5677,-5.596706,0.7966854,0.01866663,-692.0919,879.0281,543.0795,-4.774128,1.495922,0.5702735,-1591.185,1754.5929999999998,-194.841,-4.887773999999999,3.485072,-0.8111914000000001,-1056.005,789.0462,-13.00822,-6.337975,2.299835,-0.05567207,-1513.9679999999998,1461.652,216.4749,-5.159301999999999,3.3143239999999996,-0.338738,-1698.182,467.327,39.10934,-4.478962,3.725774,0.0069001769999999995,-1008.291,953.7361,-298.2687,-4.66719,2.196226,0.373485,-1914.0539999999999,417.7361,574.4364,-4.6077650000000006,4.20386,0.10356199999999999,-1694.382,1723.496,503.2096,-5.211944,3.713255,0.23256910000000003,-795.8212,-710.0892,-218.7731,-4.95562,1.729275,1.07473
458.0,-381.497,-86.22958,469.5861,-5.608293,0.808945,0.01800069,-696.8716,880.5294,543.6494,-4.78533,1.506359,0.5695172,-1596.078,1758.0839999999998,-195.6523,-4.897881,3.4957589999999996,-0.8110411,-1062.348,791.3534,-13.063939999999999,-6.348736,2.313735,-0.05574519,-1519.1329999999998,1464.973,216.1359,-5.169502,3.3256120000000005,-0.3390933,-1702.665,471.0585,39.116170000000004,-4.488933,3.735556,0.006762962,-1012.9639999999999,955.9377,-297.895,-4.678006,2.206426,0.3737625,-1918.6670000000001,421.9462,574.5395,-4.617473,4.213927,0.10276660000000001,-1699.599,1727.2160000000001,503.4419,-5.221925,3.7246589999999995,0.2318614,-800.7824,-708.3544,-217.6981,-4.96669,1.740114,1.07491
459.0,-387.1111,-85.41443000000001,469.6038,-5.619873,0.8212302,0.01733463,-701.6625,882.0412,544.2186,-4.796526,1.516822,0.56876,-1600.981,1761.586,-196.4635,-4.9079809999999995,3.506468,-0.8108899,-1068.702,793.6744,-13.119729999999999,-6.35949,2.327657,-0.05581833,-1524.307,1468.305,215.7966,-5.179697,3.3369230000000005,-0.3394483,-1707.1589999999999,474.7999,39.12287,-4.4988980000000005,3.74536,0.006625634,-1017.6469999999999,958.1496,-297.521,-4.688816,2.2166509999999997,0.3740395,-1923.289,426.1663,574.6419,-4.627174,4.224014,0.101971,-1704.825,1730.9470000000001,503.6735,-5.2319,3.7360860000000002,0.2311532,-805.7546,-706.6086,-216.623,-4.977754,1.750978,1.075089
460.0,-392.7368,-84.58698000000001,469.6208,-5.6314459999999995,0.8335408999999999,0.01666844,-706.4647,883.5634,544.7871,-4.807715,1.527309,0.568002,-1605.894,1765.098,-197.2745,-4.918076,3.5172,-0.8107378000000001,-1075.067,796.0094,-13.17559,-6.370235,2.3416040000000002,-0.05589152,-1529.4920000000002,1471.648,215.4569,-5.189884999999999,3.348257,-0.3398029,-1711.6629999999998,478.5511,39.12943,-4.508858,3.755186,0.006488195,-1022.341,960.3717,-297.1468,-4.699619,2.226899,0.37431590000000003,-1927.921,430.3966,574.7435,-4.63687,4.234123,0.1011751,-1710.0620000000001,1734.69,503.9043,-5.241869,3.747535,0.2304447,-810.7379,-704.852,-215.5477,-4.988812,1.761866,1.075266
461.0,-398.374,-83.74721,469.6371,-5.643012000000001,0.8458771,0.01600212,-711.278,885.0961,545.3548,-4.818899,1.5378209999999999,0.5672433000000001,-1610.817,1768.622,-198.0853,-4.928164,3.5279540000000003,-0.8105848000000001,-1081.443,798.3584,-13.23153,-6.380973,2.3555740000000003,-0.05596473,-1534.6870000000001,1475.003,215.1168,-5.2000660000000005,3.3596129999999995,-0.3401573,-1716.1770000000001,482.3122,39.13585,-4.518811,3.7650330000000003,0.006350646,-1027.047,962.6041,-296.7723,-4.710417,2.23717,0.37459169999999997,-1932.5629999999999,434.637,574.8444,-4.646559,4.244254,0.100379,-1715.309,1738.444,504.1345,-5.25183,3.759005,0.22973579999999996,-815.7322,-703.0844,-214.4722,-4.9998629999999995,1.772779,1.075441
462.0,-404.0228,-82.89509,469.6528,-5.654571,0.8582388000000001,0.01533568,-716.1025,886.6394,545.9217,-4.830076,1.548358,0.5664836999999999,-1615.75,1772.156,-198.896,-4.9382459999999995,3.53873,-0.810431,-1087.829,800.7213,-13.28754,-6.3917019999999996,2.369568,-0.05603798,-1539.892,1478.369,214.7764,-5.210241000000001,3.3709910000000005,-0.34051129999999996,-1720.701,486.0831,39.14213,-4.52876,3.7749029999999997,0.006212988000000001,-1031.762,964.8467,-296.3975,-4.721209,2.247466,0.374867,-1937.214,438.8876,574.9444,-4.656243,4.2544059999999995,0.09958271,-1720.566,1742.21,504.3639,-5.261785,3.7704980000000003,0.2290265,-820.7376,-701.306,-213.3966,-5.010908000000001,1.783716,1.075616
463.0,-409.6832,-82.03059,469.6678,-5.6661220000000005,0.870626,0.01466912,-720.9381,888.1932,546.4878,-4.841248,1.558919,0.5657234,-1620.693,1775.701,-199.7066,-4.948322,3.549528,-0.8102762,-1094.226,803.0983,-13.343620000000001,-6.402424,2.383586,-0.05611126,-1545.1070000000002,1481.747,214.4356,-5.220409,3.382392,-0.34086500000000003,-1725.235,489.8639,39.14828,-4.538702,3.784794,0.006075222,-1036.489,967.0997,-296.0224,-4.7319949999999995,2.2577849999999997,0.37514169999999997,-1941.875,443.1483,575.0436,-4.665921,4.264579,0.09878616,-1725.8329999999999,1745.987,504.5927,-5.2717339999999995,3.7820120000000004,0.22831679999999996,-825.754,-699.5166,-212.3207,-5.021947,1.794677,1.075788
464.0,-415.3551,-81.15369,469.6821,-5.677667,0.8830386999999998,0.01400244,-725.785,889.7576,547.0533,-4.852412999999999,1.569505,0.5649622,-1625.6470000000002,1779.257,-200.517,-4.958391000000001,3.560349,-0.8101205,-1100.634,805.4892,-13.399779999999998,-6.413137,2.397627,-0.05618457,-1550.3329999999999,1485.136,214.0945,-5.230571,3.393815,-0.34121840000000003,-1729.7779999999998,493.6546,39.15429,-4.5486379999999995,3.794708,0.005937349000000001,-1041.226,969.363,-295.6471,-4.742775,2.268129,0.37541579999999997,-1946.546,447.4192,575.142,-4.675593,4.274774,0.0979894,-1731.109,1749.776,504.8207,-5.281676,3.7935489999999996,0.22760679999999997,-830.7815,-697.7162,-211.2447,-5.03298,1.805663,1.07596
465.0,-421.0385,-80.26437,469.6958,-5.689204,0.8954769,0.01333564,-730.6429,891.3326,547.6179,-4.8635720000000005,1.580116,0.5642003000000001,-1630.61,1782.8229999999999,-201.3272,-4.968454,3.571192,-0.809964,-1107.052,807.8943,-13.456010000000001,-6.423843,2.411692,-0.05625791,-1555.569,1488.536,213.753,-5.240726,3.405261,-0.34157150000000003,-1734.332,497.4552,39.16016,-4.558569,3.804643,0.005799370999999999,-1045.974,971.6367,-295.2715,-4.753549,2.278496,0.3756894,-1951.227,451.7003,575.2396,-4.685258999999999,4.2849900000000005,0.09719241,-1736.396,1753.576,505.048,-5.291611,3.805107,0.22689629999999997,-835.82,-695.9048,-210.1685,-5.0440059999999995,1.816673,1.07613
466.0,-426.7335,-79.36259,469.7088,-5.700735,0.9079405,0.01266873,-735.5121,892.9182,548.1818,-4.874725,1.590751,0.5634375,-1635.5839999999998,1786.401,-202.1373,-4.978511,3.582057,-0.8098065,-1113.481,810.3134,-13.512310000000001,-6.43454,2.42578,-0.05633128,-1560.8139999999999,1491.9479999999999,213.4112,-5.250875,3.416729,-0.3419242,-1738.895,501.2658,39.165890000000005,-4.568494,3.814601,0.005661288,-1050.733,973.9207,-294.8956,-4.764318,2.288886,0.37596240000000003,-1955.9170000000001,455.9917,575.3364,-4.69492,4.295227,0.09639521,-1741.693,1757.388,505.2746,-5.301539,3.8166879999999996,0.2261855,-840.8695,-694.0824,-209.0922,-5.055026,1.827707,1.076298
467.0,-432.44,-78.44833,469.7211,-5.712258,0.9204295,0.0120017,-740.3924,894.5145,548.7449,-4.885872,1.6014110000000001,0.562674,-1640.567,1789.989,-202.9472,-4.988562,3.592944,-0.8096481,-1119.921,812.7466,-13.56869,-6.445229,2.439892,-0.05640468,-1566.07,1495.371,213.069,-5.261017,3.4282190000000003,-0.3422766,-1743.469,505.0863,39.171479999999995,-4.5784139999999995,3.82458,0.0055231030000000006,-1055.503,976.2151,-294.5195,-4.77508,2.299301,0.37623490000000004,-1960.6170000000002,460.2933,575.4325,-4.704574,4.305485,0.09559779,-1746.999,1761.211,505.5005,-5.311461,3.82829,0.2254743,-845.93,-692.2489,-208.0157,-5.066039,1.8387650000000002,1.076465
468.0,-438.158,-77.52157,469.7328,-5.723774,0.932944,0.01133457,-745.2838,896.1215,549.3072,-4.897012999999999,1.612095,0.5619097,-1645.5610000000001,1793.588,-203.757,-4.998606,3.603853,-0.8094889000000001,-1126.372,815.194,-13.62514,-6.455911,2.454028,-0.0564781,-1571.336,1498.806,212.7265,-5.271152,3.439732,-0.3426287,-1748.0520000000001,508.9169,39.17694,-4.588327,3.8345809999999996,0.005384815,-1060.2839999999999,978.52,-294.143,-4.785836,2.309739,0.3765068,-1965.326,464.6051,575.5277,-4.714222,4.315765,0.09480015,-1752.316,1765.046,505.7256,-5.321376,3.839914,0.22476279999999996,-851.0016,-690.4044,-206.939,-5.077046,1.849848,1.076631
469.0,-443.8875,-76.58228000000001,469.7438,-5.735283,0.9454839,0.01066732,-750.1864,897.7391,549.8688,-4.908148000000001,1.6228040000000001,0.5611446,-1650.5639999999999,1797.1989999999998,-204.5666,-5.008645,3.614785,-0.8093286999999999,-1132.833,817.6555,-13.68166,-6.466583999999999,2.468187,-0.05655154,-1576.6129999999998,1502.2520000000002,212.3836,-5.281281,3.4512669999999996,-0.34298049999999997,-1752.646,512.7574,39.18225,-4.598235,3.844604,0.005246425999999999,-1065.075,980.8354,-293.7663,-4.7965860000000005,2.320201,0.3767782,-1970.045,468.9273,575.6221,-4.723865,4.326066,0.0940023,-1757.642,1768.8929999999998,505.9501,-5.331285,3.8515599999999997,0.2240508,-856.0841,-688.5488,-205.8622,-5.088047,1.860956,1.0767959999999999
470.0,-449.6285,-75.63044000000001,469.7541,-5.746784,0.9580492,0.009999964,-755.1001,899.3675,550.4297,-4.919276,1.633538,0.5603786999999999,-1655.578,1800.82,-205.376,-5.018676,3.625739,-0.8091676999999999,-1139.305,820.1312,-13.73826,-6.477249,2.48237,-0.05662501,-1581.899,1505.71,212.0404,-5.291403,3.462824,-0.343332,-1757.249,516.608,39.18743,-4.608137,3.8546480000000005,0.005107938,-1069.877,983.1612,-293.3894,-4.80733,2.3306869999999997,0.37704899999999997,-1974.774,473.2598,575.7157,-4.733501,4.336389,0.09320424,-1762.9779999999998,1772.7520000000002,506.1739,-5.341187000000001,3.863228,0.22333850000000002,-861.1777,-686.682,-204.7851,-5.099041000000001,1.8720869999999998,1.076958
471.0,-455.3811,-74.66601999999999,469.7638,-5.758279,0.9706398,0.009332503,-760.025,901.0066,550.9897,-4.930398,1.644296,0.559612,-1660.602,1804.4520000000002,-206.1853,-5.028702,3.636715,-0.8090056999999999,-1145.788,822.6211,-13.794929999999999,-6.487906,2.4965759999999997,-0.0566985,-1587.195,1509.1789999999999,211.6968,-5.301518,3.4744040000000003,-0.34368309999999996,-1761.862,520.4687,39.19247,-4.6180330000000005,3.8647150000000003,0.0049693509999999995,-1074.6889999999999,985.4975,-293.0121,-4.818068,2.341196,0.37731929999999997,-1979.5120000000002,477.6026,575.8086,-4.743132,4.346732,0.09240598,-1768.3239999999998,1776.622,506.3969,-5.351082,3.874918,0.2226259,-866.2822,-684.8041,-203.708,-5.110029,1.883243,1.07712
472.0,-461.1451,-73.68899,469.7728,-5.769766000000001,0.9832559000000001,0.008664937,-764.9609,902.6565,551.549,-4.941515,1.6550779999999998,0.5588446,-1665.635,1808.095,-206.9944,-5.038721,3.6477120000000003,-0.8088428000000001,-1152.281,825.1252,-13.851679999999998,-6.4985550000000005,2.510806,-0.05677202,-1592.5020000000002,1512.66,211.3529,-5.311627,3.4860059999999997,-0.34403390000000006,-1766.485,524.3395,39.19737,-4.627923,3.874804,0.004830667,-1079.513,987.8443,-292.6346,-4.828799,2.351729,0.377589,-1984.26,481.9558,575.9006,-4.752756,4.357097,0.0916075,-1773.68,1780.503,506.6192,-5.36097,3.886629,0.22191279999999997,-871.3977,-682.915,-202.6306,-5.121011,1.894423,1.07728
473.0,-466.9206,-72.69933,469.7811,-5.781246,0.9958973,0.007997268,-769.908,904.3172,552.1075,-4.952624,1.6658849999999998,0.5580764,-1670.6789999999999,1811.749,-207.8034,-5.048734,3.658732,-0.808679,-1158.785,827.6435,-13.9085,-6.509196,2.525059,-0.05684555,-1597.819,1516.1529999999998,211.0086,-5.321729,3.4976309999999997,-0.3443843,-1771.118,528.2203,39.20214,-4.637808000000001,3.8849139999999998,0.0046918870000000005,-1084.347,990.2017,-292.2568,-4.839525,2.362286,0.3778581,-1989.017,486.3194,575.9918,-4.762375,4.367483,0.09080882,-1779.046,1784.3970000000002,506.8408,-5.370851999999999,3.898362,0.22119940000000002,-876.5242,-681.0148,-201.5531,-5.131986,1.905627,1.077439
